number,prefix,specialPrefix,firstName,lastName,const_id,partyNumber,party
7,นาย,,ประมวล,เอมเปีย,ชลบุรี-5,9,เพื่อไทย
8,นาย,,ทรงศักดิ์,แซ่ลี้,ชลบุรี-5,6,รวมไทยสร้างชาติ
9,นาย,,ปรีชา,กาญจนบัตร,ชลบุรี-5,27,ประชาธิปัตย์
10,นาย,,ไชยอนันต์,ขวัญกิจไพศาล,ชลบุรี-5,29,ไทยภักดี
1,นาย,,ษรกฤต,ผลลูกอินทร์,ชลบุรี-6,9,เพื่อไทย
2,นาย,,สุพจน์,ทัพมงคล,ชลบุรี-6,19,สังคมประชาธิปไตยไทย
3,นาย,,นิธิพจน์,สามงามนุ,ชลบุรี-6,23,ปวงชนไทย
4,นางสาว,,กฤษฎิ์,ชีวะธรรมานนท์,ชลบุรี-6,42,กล้าธรรม
5,นาย,,ธนกร,รักวงศ์อาชีพ,ชลบุรี-6,27,ประชาธิปัตย์
6,นาย,,ปรมินทร์,จารุทัศน์โรจน์,ชลบุรี-6,29,ไทยภักดี
7,นาง,,นฤมาศ,เปี่ยมบัณฑิต,ชลบุรี-6,46,ประชาชน
8,นาย,,สุรสิทธิ์,นิธิวุฒิวรรักษ์,ชลบุรี-6,37,ภูมิใจไทย
9,นาย,,นิติกร,คงทอง,ชลบุรี-6,30,แรงงานสร้างชาติ
10,นาย,,สมพร,โชคชัยชาญวุฒิ,ชลบุรี-6,26,คลองไทย
11,นาย,,วิรัช,นิลวดี,ชลบุรี-6,43,พลังประชารัฐ
12,นางสาว,,ณัฐธัญรดี,ปรีณาภาชัยสิริ,ชลบุรี-6,48,ไทยสร้างไทย
13,นาย,,ชยางกูร,ธรรมภรณ์,ชลบุรี-6,11,เศรษฐกิจ
1,นาย,,สหัสวัต,คุ้มคง,ชลบุรี-7,46,ประชาชน
2,นาย,,ประดิษฐ์,แพรกทอง,ชลบุรี-7,29,ไทยภักดี
3,นางสาว,,มะลิวัลย์,โกสุมภ์,ชลบุรี-7,23,ปวงชนไทย
4,นางสาว,,ปณิฐาณ์,อัครมหาฐีร,ชลบุรี-7,43,พลังประชารัฐ
5,นาย,,นฤพล,นิยมทรัพย์,ชลบุรี-7,9,เพื่อไทย
6,นาย,,สงกรานต์,ภาชนะ,ชลบุรี-7,37,ภูมิใจไทย
7,นาย,,สุขสันต์,มิสสาจันทร์,ชลบุรี-7,27,ประชาธิปัตย์
8,นางสาว,,ภัสพร,พรประเสริฐ,ชลบุรี-7,6,รวมไทยสร้างชาติ
9,นาย,,พีธพงศ์,เสนียุติธรรม,ชลบุรี-7,11,เศรษฐกิจ
10,นาย,,มงคล,ไตรพาน,ชลบุรี-7,19,สังคมประชาธิปไตยไทย
1,นาย,,รณเทพ,อนุวัฒน์,ชลบุรี-8,11,เศรษฐกิจ
2,นาง,,พจนารถ,แก้วผลึก,ชลบุรี-8,27,ประชาธิปัตย์
3,นาย,,ชาญยุทธ,เฮงตระกูล,ชลบุรี-8,9,เพื่อไทย
4,นาย,,อมรฒิพัฒน์,ภูบาล,ชลบุรี-8,29,ไทยภักดี
5,นาย,,เชาวลิตร,แสงอุทัย,ชลบุรี-8,37,ภูมิใจไทย
6,นาย,,กำพล,ตั้งเอกชัย,ชลบุรี-8,43,พลังประชารัฐ
7,นางสาว,,มนัสวิน,จันทร์เจริญ,ชลบุรี-8,46,ประชาชน
8,นาย,,นิมิต,ไมตรีวงศ์,ชลบุรี-8,23,ปวงชนไทย
9,นาย,,ชนะศักดิ์,รุ่งเสถียร,ชลบุรี-8,12,เสรีรวมไทย
10,นางสาว,,สุธาพร,บำรุงยา,ชลบุรี-8,48,ไทยสร้างไทย
1,นาย,,สกลชัย,เจริญรุจิจินต์,ชลบุรี-9,43,พลังประชารัฐ
2,นาย,,สุจินต์,หนองใหญ่,ชลบุรี-9,23,ปวงชนไทย
3,นาย,,พีระชัย,ชวรัตน์โชติวงศ์,ชลบุรี-9,27,ประชาธิปัตย์
4,นางสาว,,กวินนาถ,ตาคีย์,ชลบุรี-9,6,รวมไทยสร้างชาติ
5,นาย,,ยอดชาย,พึ่งพร,ชลบุรี-9,46,ประชาชน
6,นาย,,รัฐกิจ,เฮงตระกูล,ชลบุรี-9,9,เพื่อไทย
7,นาย,,พงศนาถ,จินดา,ชลบุรี-9,29,ไทยภักดี
8,นาย,,แมน,อินทร์พิทักษ์,ชลบุรี-9,37,ภูมิใจไทย
1,นาย,,โอฬาร์,ปัญญปิติพัฒน,ชลบุรี-10,43,พลังประชารัฐ
2,นาย,,พนธกร,ใคร่ครวญ,ชลบุรี-10,37,ภูมิใจไทย
